symbol,date,close,adjusted_close,change,matched_volume,matched_value,agreement_volume,agreement_value,open,high,low
FPT,15/03/2010,88,5.29,-1.00 (-1.12%),238400,20.98,0,0,89,89,87
FPT,16/03/2010,84,5.05,-4.00 (-4.55%),642300,54.55,0,0,86,86.5,84
FPT,17/03/2010,84.5,5.08,+0.50 (+0.60%),342500,29.08,0,0,85.5,86,84
FPT,18/03/2010,86.5,5.2,+2.00 (+2.37%),95600,8.16,0,0,84.5,86.5,84.5
FPT,19/03/2010,86,5.17,-0.50 (-0.58%),194090,16.73,0,0,87,87,85.5
FPT,22/03/2010,84,5.05,-2.00 (-2.33%),143010,12.09,0,0,85.5,85.5,84
FPT,23/03/2010,83,4.99,-1.00 (-1.19%),128330,10.72,0,0,84,85,82.5
FPT,24/03/2010,85,5.11,+2.00 (+2.41%),242280,20.57,0,0,84.5,85.5,84
FPT,25/03/2010,83.5,5.02,-1.50 (-1.76%),246000,20.67,0,0,85,85,83
FPT,26/03/2010,83,4.99,-0.50 (-0.60%),152570,12.66,0,0,83.5,83.5,82
FPT,29/03/2010,84.5,5.08,+1.50 (+1.81%),89620,7.53,0,0,84,85,83.5
FPT,30/03/2010,83.5,5.02,-1.00 (-1.18%),214750,17.9,0,0,84.5,84.5,82.5
FPT,31/03/2010,83.5,5.02,0 (0.00%),179890,15.07,0,0,84,84,83.5
FPT,01/04/2010,85,5.11,+1.50 (+1.80%),286770,24.25,0,0,84,85,84
FPT,02/04/2010,86,5.17,+1.00 (+1.18%),306570,26.36,0,0,86,86.5,85
FPT,05/04/2010,86,5.17,0 (0.00%),166840,14.41,0,0,86.5,86.5,86
FPT,06/04/2010,86,5.17,0 (0.00%),284520,24.66,0,0,86,87,86
FPT,07/04/2010,86.5,5.2,+0.50 (+0.58%),151090,13.05,0,0,86,86.5,86
FPT,08/04/2010,86,5.17,-0.50 (-0.58%),136320,11.76,0,0,86,87,86
FPT,09/04/2010,86,5.17,0 (0.00%),108170,9.32,0,0,86,86.5,86
FPT,12/04/2010,87,5.23,+1.00 (+1.16%),189040,16.44,0,0,87,87,86.5
FPT,13/04/2010,87,5.23,0 (0.00%),264770,23.04,0,0,87,87.5,86.5
FPT,14/04/2010,87.5,5.26,+0.50 (+0.57%),134900,11.77,0,0,87,87.5,86.5
FPT,15/04/2010,87.5,5.26,0 (0.00%),204750,17.93,0,0,88,88,87
FPT,16/04/2010,87,5.23,-0.50 (-0.57%),100290,8.75,0,0,88,88,87
FPT,19/04/2010,86,5.17,-1.00 (-1.15%),254050,21.92,0,0,87,87,86
FPT,20/04/2010,86,5.17,0 (0.00%),123340,10.58,0,0,84.5,86,84.5
FPT,21/04/2010,86,5.17,0 (0.00%),154300,13.26,0,0,86,86.5,85.5
FPT,22/04/2010,88,5.29,+2.00 (+2.33%),266820,23.25,0,0,86,88,86
FPT,26/04/2010,88.5,5.32,+0.50 (+0.57%),267720,23.67,0,0,88,89,88
FPT,27/04/2010,88.5,5.32,0 (0.00%),336330,29.85,0,0,88.5,89.5,88.5
FPT,28/04/2010,88.5,5.32,0 (0.00%),156830,13.83,0,0,88,88.5,87.5
FPT,29/04/2010,88,5.29,-0.50 (-0.56%),461540,40.73,0,0,89,89,88
FPT,04/05/2010,88.5,5.32,+0.50 (+0.57%),101940,9.1,0,0,90.5,90.5,88.5
FPT,05/05/2010,89,5.35,+0.50 (+0.56%),308760,27.31,0,0,88.5,89,88
FPT,06/05/2010,87.5,5.26,-1.50 (-1.69%),299590,26.31,0,0,88,89,87.5
FPT,07/05/2010,86.5,5.2,-1.00 (-1.14%),210840,18.15,0,0,86.5,87,85.5
FPT,10/05/2010,85.5,5.14,-1.00 (-1.16%),335850,28.64,0,0,86.5,86.5,84
FPT,11/05/2010,64,5.13,0 (0.00%),155980,10.19,0,0,66.5,67,64
FPT,12/05/2010,62.5,5.01,-1.50 (-2.34%),93610,5.95,0,0,64,64.5,62.5
FPT,13/05/2010,63.5,5.09,+1.00 (+1.60%),91730,5.79,0,0,64,64,62
FPT,14/05/2010,63.5,5.09,0 (0.00%),43580,2.78,0,0,63.5,64.5,63.5
FPT,17/05/2010,61,4.89,-2.50 (-3.94%),136050,8.41,0,0,63.5,63.5,61
FPT,18/05/2010,61,4.89,0 (0.00%),281790,17.13,0,0,60.5,61.5,60
FPT,19/05/2010,59.5,4.77,-1.50 (-2.46%),281930,16.81,0,0,59,60,59
FPT,20/05/2010,61.5,4.93,+2.00 (+3.36%),89050,5.38,0,0,58,61.5,58
FPT,21/05/2010,59,4.73,-2.50 (-4.07%),272680,16.29,0,0,59.5,61,59
FPT,24/05/2010,61.5,4.93,+2.50 (+4.24%),151520,9.28,0,0,60.5,61.5,60
FPT,25/05/2010,64.5,5.17,+3.00 (+4.88%),247320,15.89,0,0,63,64.5,62.5
FPT,26/05/2010,64.5,5.17,0 (0.00%),250910,16.31,0,0,66,66,64
FPT,27/05/2010,65.5,5.25,+1.00 (+1.55%),750690,48.53,0,0,64.5,65.5,64
FPT,28/05/2010,66,5.29,+0.50 (+0.76%),475090,31.4,0,0,67,67,65.5
FPT,31/05/2010,65,5.21,-1.00 (-1.52%),196760,12.84,0,0,66,66,65
FPT,01/06/2010,66,5.29,+1.00 (+1.54%),208590,13.65,0,0,65,66,64.5
FPT,02/06/2010,66,5.29,0 (0.00%),292360,19.27,0,0,65.5,66.5,65.5
FPT,03/06/2010,66.5,5.33,+0.50 (+0.76%),337580,22.44,0,0,66,67,66
FPT,04/06/2010,67,5.37,+0.50 (+0.75%),201460,13.5,0,0,67,67.5,67
FPT,07/06/2010,64.5,5.17,-2.50 (-3.73%),242030,15.77,0,0,66,66,64.5
FPT,08/06/2010,65,5.21,+0.50 (+0.78%),201830,13.05,0,0,64.5,65,64.5
FPT,09/06/2010,66,5.29,+1.00 (+1.54%),141270,9.33,0,0,66,66.5,65.5
FPT,10/06/2010,66.5,5.33,+0.50 (+0.76%),166990,11.15,0,0,66,67,66
FPT,11/06/2010,67,5.37,+0.50 (+0.75%),137070,9.2,0,0,67.5,67.5,66.5
FPT,14/06/2010,68.5,5.49,+1.50 (+2.24%),222930,15.18,0,0,68,68.5,68
FPT,15/06/2010,66.5,5.33,-2.00 (-2.92%),133940,8.95,0,0,67,67.5,66.5
FPT,16/06/2010,67.5,5.41,+1.00 (+1.50%),92920,6.24,0,0,67.5,67.5,66.5
FPT,17/06/2010,68.5,5.49,+1.00 (+1.48%),284160,19.39,0,0,68,68.5,67.5
FPT,18/06/2010,67.5,5.41,-1.00 (-1.46%),192690,13.16,0,0,69,69,67.5
FPT,21/06/2010,69,5.53,+1.50 (+2.22%),190170,13.06,0,0,69,69,68
FPT,22/06/2010,70,5.61,+1.00 (+1.45%),272670,18.94,0,0,69,70,68.5
FPT,23/06/2010,67.5,5.41,-2.50 (-3.57%),85850,5.88,0,0,69,69.5,67.5
FPT,24/06/2010,69.5,5.57,+2.00 (+2.96%),315930,21.96,0,0,67.5,70.5,67.5
FPT,25/06/2010,68.5,5.49,-1.00 (-1.44%),113780,7.82,0,0,68.5,69.5,68
FPT,28/06/2010,68,5.45,-0.50 (-0.73%),53210,3.62,0,0,68,68.5,68
FPT,29/06/2010,69.5,5.57,+1.50 (+2.21%),481940,33.54,0,0,69,70,68.5
FPT,30/06/2010,69,5.53,-0.50 (-0.72%),104470,7.2,0,0,69.5,69.5,67.5
FPT,01/07/2010,70,5.61,+1.00 (+1.45%),276410,19.18,0,0,68,70,68
FPT,02/07/2010,68,5.45,-2.00 (-2.86%),133410,9.11,0,0,69,69,67.5
FPT,05/07/2010,68.5,5.49,+0.50 (+0.74%),165700,11.35,0,0,69,69,68
FPT,06/07/2010,68,5.45,-0.50 (-0.73%),256550,17.56,0,0,69,69,67.5
FPT,07/07/2010,67.5,5.41,-0.50 (-0.74%),118100,8.04,0,0,69,69,67.5
FPT,08/07/2010,69.5,5.57,+2.00 (+2.96%),170440,11.8,0,0,68.5,70,68.5
FPT,09/07/2010,69,5.53,-0.50 (-0.72%),43130,2.98,0,0,69.5,69.5,68.5
FPT,12/07/2010,68.5,5.49,-0.50 (-0.72%),70640,4.81,0,0,67.5,68.5,67.5
FPT,13/07/2010,69.5,5.57,+1.00 (+1.46%),480870,33.45,0,0,70,70,69
FPT,14/07/2010,68.5,5.49,-1.00 (-1.44%),78990,5.42,0,0,69.5,69.5,68.5
FPT,15/07/2010,69.5,5.57,+1.00 (+1.46%),155780,10.74,0,0,68,69.5,68
FPT,16/07/2010,69.5,5.57,0 (0.00%),56830,3.94,0,0,69.5,69.5,69
FPT,19/07/2010,70,5.61,+0.50 (+0.72%),116500,8.11,0,0,69.5,70,69
FPT,20/07/2010,70,5.61,0 (0.00%),125270,8.74,0,0,70,70,69
FPT,21/07/2010,69.5,5.57,-0.50 (-0.71%),131970,9.14,0,0,69.5,69.5,69
FPT,22/07/2010,70,5.61,+0.50 (+0.72%),398000,27.86,0,0,70,70.5,69.5
FPT,23/07/2010,70.5,5.65,+0.50 (+0.71%),180270,12.65,0,0,70.5,70.5,70
FPT,26/07/2010,69.5,5.57,-1.00 (-1.42%),79350,5.55,0,0,70.5,70.5,69.5
FPT,27/07/2010,72.5,5.81,+3.00 (+4.32%),943920,68.06,0,0,71,72.5,70.5
FPT,28/07/2010,71,5.69,-1.50 (-2.07%),164670,11.7,0,0,71,72.5,70.5
FPT,29/07/2010,74.5,5.97,+3.50 (+4.93%),504800,37.14,0,0,71,74.5,71
FPT,30/07/2010,77,6.17,+2.50 (+3.36%),722770,55.71,0,0,76,78,75
FPT,02/08/2010,76.5,6.13,-0.50 (-0.65%),198490,15.17,0,0,75.5,77,75.5
FPT,03/08/2010,78,6.25,+1.50 (+1.96%),431310,34.13,0,0,78,80,77.5
FPT,04/08/2010,75.5,6.05,-2.50 (-3.21%),276520,20.99,0,0,77,78,75
FPT,05/08/2010,79,6.33,+3.50 (+4.64%),303250,23.8,0,0,78,79,77
FPT,06/08/2010,77,6.17,-2.00 (-2.53%),277060,21.24,0,0,78,78,76
FPT,09/08/2010,75,6.01,-2.00 (-2.60%),240080,18.07,0,0,76,76,74.5
FPT,10/08/2010,74,5.93,-1.00 (-1.33%),309210,22.73,0,0,74.5,74.5,73
FPT,11/08/2010,74,6.01,+1.00 (+1.37%),33000,2.45,0,0,75,75,74
FPT,12/08/2010,71,5.77,-3.00 (-4.05%),208310,14.99,0,0,73.5,73.5,71
FPT,13/08/2010,71,5.77,0 (0.00%),173160,12.17,0,0,70,71.5,69.5
FPT,16/08/2010,73.5,5.97,+2.50 (+3.52%),130520,9.33,0,0,71,73.5,70.5
FPT,17/08/2010,75,6.09,+1.50 (+2.04%),146050,10.82,0,0,74.5,75,73
FPT,18/08/2010,72.5,5.89,-2.50 (-3.33%),61810,4.52,0,0,74,74,72.5
FPT,19/08/2010,72,5.85,-0.50 (-0.69%),100200,7.21,0,0,71.5,72.5,71.5
FPT,20/08/2010,75,6.09,+3.00 (+4.17%),142640,10.57,0,0,72,75,70.5
FPT,23/08/2010,73,5.93,-2.00 (-2.67%),106720,7.86,0,0,74,74,73
FPT,24/08/2010,70,5.69,-3.00 (-4.11%),244030,17.13,0,0,72,72,70
FPT,25/08/2010,69.5,5.65,-0.50 (-0.71%),260880,17.92,0,0,70.5,70.5,67.5
FPT,26/08/2010,70,5.69,+0.50 (+0.72%),210480,14.7,0,0,68.5,71,68.5
FPT,27/08/2010,70,5.69,0 (0.00%),92270,6.46,0,0,69,70.5,69
FPT,30/08/2010,72,5.85,+2.00 (+2.86%),192440,13.94,0,0,72,73.5,71.5
FPT,31/08/2010,75,6.09,+3.00 (+4.17%),590670,43.63,0,0,72,75,72
FPT,01/09/2010,74.5,6.05,-0.50 (-0.67%),350890,25.39,0,0,74,74.5,71.5
FPT,06/09/2010,74,6.01,-0.50 (-0.67%),471980,35.82,0,0,75.5,77.5,74
FPT,07/09/2010,73,5.93,-1.00 (-1.35%),286140,21.01,0,0,74,74,73
FPT,08/09/2010,72.5,5.89,-0.50 (-0.68%),174600,12.65,0,0,72,73,72
FPT,09/09/2010,73.5,5.97,+1.00 (+1.38%),107640,7.88,0,0,73.5,73.5,73
FPT,10/09/2010,72.5,5.89,-1.00 (-1.36%),146040,10.63,0,0,73.5,74,72.5
FPT,13/09/2010,73,5.93,+0.50 (+0.69%),88930,6.46,0,0,74.5,74.5,72
FPT,14/09/2010,73,5.93,0 (0.00%),44550,3.24,0,0,73,73.5,72
FPT,15/09/2010,73,5.93,0 (0.00%),102130,7.45,0,0,73.5,73.5,72
FPT,16/09/2010,72,5.85,-1.00 (-1.37%),107460,7.81,0,0,73,73.5,72
FPT,17/09/2010,73.5,5.97,+1.50 (+2.08%),168110,12.23,0,0,72,73.5,72
FPT,20/09/2010,73,5.93,-0.50 (-0.68%),70030,5.09,0,0,72.5,73.5,72
FPT,21/09/2010,72,5.85,-1.00 (-1.37%),190750,13.79,0,0,73.5,73.5,72
FPT,22/09/2010,71.5,5.81,-0.50 (-0.69%),220980,15.8,0,0,71,72,71
FPT,23/09/2010,71.5,5.81,0 (0.00%),273630,19.54,0,0,71,72,70.5
FPT,24/09/2010,70.5,5.73,-1.00 (-1.40%),212270,14.99,0,0,70.5,71.5,70
FPT,27/09/2010,70,5.69,-0.50 (-0.71%),133920,9.41,0,0,71,71,70
FPT,28/09/2010,71,5.77,+1.00 (+1.43%),193510,13.72,0,0,70.5,71,70
FPT,29/09/2010,70.5,5.73,-0.50 (-0.70%),223820,15.82,0,0,71,71,70
FPT,30/09/2010,71,5.77,+0.50 (+0.71%),271620,19.33,0,0,71,71.5,71
FPT,01/10/2010,71,5.77,0 (0.00%),186980,13.25,0,0,72,72,70.5
FPT,04/10/2010,71,5.77,0 (0.00%),231740,16.37,0,0,71,71,70
FPT,05/10/2010,72,5.85,+1.00 (+1.41%),307630,21.86,0,0,70,72,70
FPT,06/10/2010,72.5,5.89,+0.50 (+0.69%),243910,17.59,0,0,72,72.5,71.5
FPT,07/10/2010,73.5,5.97,+1.00 (+1.38%),449790,32.93,0,0,71,74,71
FPT,08/10/2010,73,5.93,-0.50 (-0.68%),209350,15.31,0,0,73.5,73.5,73
FPT,11/10/2010,72,5.85,-1.00 (-1.37%),120700,8.72,0,0,71.5,72.5,71.5
FPT,12/10/2010,71.5,5.81,-0.50 (-0.69%),97840,7,0,0,71.5,72,71
FPT,13/10/2010,72.5,5.89,+1.00 (+1.40%),299390,21.52,0,0,71.5,72.5,71
FPT,14/10/2010,73,5.93,+0.50 (+0.69%),191890,13.99,0,0,72.5,73,72
FPT,15/10/2010,71.5,5.81,-1.50 (-2.05%),345600,24.67,0,0,72,72.5,71
FPT,18/10/2010,71.5,5.81,0 (0.00%),136180,9.77,0,0,72,72,71.5
FPT,19/10/2010,71.5,5.81,0 (0.00%),257230,18.46,0,0,72,72,71.5
FPT,20/10/2010,70.5,5.73,-1.00 (-1.40%),176310,12.39,0,0,71.5,71.5,70
FPT,21/10/2010,69.5,5.65,-1.00 (-1.42%),211180,14.76,0,0,70,70.5,69.5
FPT,22/10/2010,69.5,5.65,0 (0.00%),155560,10.78,0,0,69.5,69.5,69
FPT,25/10/2010,69.5,5.65,0 (0.00%),292180,20.22,0,0,69.5,70,68.5
FPT,26/10/2010,71.5,5.81,+2.00 (+2.88%),360540,25.7,0,0,69.5,72,69.5
FPT,27/10/2010,72.5,5.89,+1.00 (+1.40%),563730,41,0,0,72,73.5,72
FPT,28/10/2010,73.5,5.97,+1.00 (+1.38%),487350,35.64,0,0,72,73.5,72
FPT,29/10/2010,76.5,6.22,+3.00 (+4.08%),767340,57.87,0,0,74,77,74
FPT,01/11/2010,74.5,6.05,-2.00 (-2.61%),252080,18.73,0,0,76.5,76.5,74
FPT,02/11/2010,73,5.93,-1.50 (-2.01%),126370,9.27,0,0,74,74.5,73
FPT,03/11/2010,73,5.93,0 (0.00%),123750,8.99,0,0,74,74,72
FPT,04/11/2010,73.5,5.97,+0.50 (+0.68%),48220,3.52,0,0,72.5,73.5,72.5
FPT,05/11/2010,76,6.18,+2.50 (+3.40%),519640,38.91,0,0,74,76,73
FPT,08/11/2010,72.5,5.89,-3.50 (-4.61%),248250,18.27,0,0,76,76,72.5
FPT,09/11/2010,73,5.93,+0.50 (+0.69%),320870,23.46,0,0,74,74,72.5
FPT,10/11/2010,74,6.01,+1.00 (+1.37%),251370,18.51,0,0,73.5,74,73
FPT,11/11/2010,72.5,5.89,-1.50 (-2.03%),72750,5.29,0,0,72.5,74,72.5
FPT,12/11/2010,72,5.85,-0.50 (-0.69%),263630,18.82,0,0,72,72,70.5
FPT,15/11/2010,70,5.69,-2.00 (-2.78%),198760,14.01,0,0,71,72,69.5
FPT,16/11/2010,69.5,5.65,-0.50 (-0.71%),274720,19.18,0,0,70,70,69
FPT,17/11/2010,68.5,5.57,-1.00 (-1.44%),331060,22.98,0,0,70,70.5,68.5
FPT,18/11/2010,69,5.61,+0.50 (+0.73%),177040,12.3,0,0,70,70,68.5
FPT,19/11/2010,68,5.53,-1.00 (-1.45%),282930,19.44,0,0,70.5,70.5,68
FPT,22/11/2010,69,5.61,+1.00 (+1.47%),153690,10.49,0,0,66.5,69,66.5
FPT,23/11/2010,70,5.69,+1.00 (+1.45%),165780,11.59,0,0,69,70.5,69
FPT,24/11/2010,71,5.77,+1.00 (+1.43%),95090,6.72,0,0,70,71,69
FPT,25/11/2010,70,5.69,-1.00 (-1.41%),75870,5.33,0,0,70.5,71,70
FPT,26/11/2010,68.5,5.57,-1.50 (-2.14%),123150,8.52,0,0,70.5,70.5,68.5
FPT,29/11/2010,70.5,5.73,+2.00 (+2.92%),162860,11.43,0,0,69,70.5,69
FPT,30/11/2010,70,5.69,-0.50 (-0.71%),243360,17.45,0,0,73.5,73.5,70
FPT,01/12/2010,68.5,5.57,-1.50 (-2.14%),691780,47.96,0,0,70.5,70.5,68.5
FPT,02/12/2010,69,5.61,+0.50 (+0.73%),177920,12.26,0,0,69.5,70,68.5
FPT,03/12/2010,69,5.61,0 (0.00%),229420,15.91,0,0,70.5,70.5,69
FPT,06/12/2010,68.5,5.57,-0.50 (-0.72%),617980,42.18,0,0,69,69,67.5
FPT,07/12/2010,67.5,5.48,-1.00 (-1.46%),341380,23.26,0,0,68,68.5,67.5
FPT,08/12/2010,67,5.44,-0.50 (-0.74%),144930,9.75,0,0,68,68,67
FPT,09/12/2010,68,5.53,+1.00 (+1.49%),161060,10.88,0,0,67.5,68.5,67
FPT,10/12/2010,68.5,5.57,+0.50 (+0.74%),419620,28.63,0,0,68.5,68.5,67.5
FPT,13/12/2010,69.5,5.65,+1.00 (+1.46%),383130,26.55,0,0,68.5,70,68.5
FPT,14/12/2010,69,5.61,-0.50 (-0.72%),383570,26.37,0,0,69.5,69.5,68
FPT,15/12/2010,67.5,5.48,-1.50 (-2.17%),429720,29.27,0,0,68.5,69,67.5
FPT,16/12/2010,65.5,5.32,-2.00 (-2.96%),453340,30.12,0,0,66.5,67.5,65.5
FPT,17/12/2010,66,5.36,+0.50 (+0.76%),416970,27.43,0,0,66,66.5,65.5
FPT,20/12/2010,66,5.36,0 (0.00%),412040,27.06,0,0,66,67,64.5
FPT,21/12/2010,65,5.28,-1.00 (-1.52%),487160,31.73,0,0,65,66,64.5
FPT,22/12/2010,64.5,5.24,-0.50 (-0.77%),251060,16.27,0,0,65,65.5,64.5
FPT,23/12/2010,65,5.28,+0.50 (+0.78%),347800,22.47,0,0,64,65,64
FPT,24/12/2010,64.5,5.24,-0.50 (-0.77%),231970,14.97,0,0,65,65.5,64
FPT,27/12/2010,64.5,5.24,0 (0.00%),256120,16.48,0,0,65,65,64
FPT,28/12/2010,65,5.28,+0.50 (+0.78%),285250,18.42,0,0,65,65,64
FPT,29/12/2010,64.5,5.24,-0.50 (-0.77%),326940,21.01,0,0,65,65,63.5
FPT,30/12/2010,63.5,5.16,-1.00 (-1.55%),536960,34.18,0,0,63.5,64.5,63.5
FPT,31/12/2010,64.5,5.24,+1.00 (+1.57%),291090,18.62,0,0,63.5,64.5,63.5
FPT,04/01/2011,63.5,5.16,-1.00 (-1.55%),253340,16.17,0,0,65,65,63.5
FPT,05/01/2011,62.5,5.08,-1.00 (-1.57%),319330,20.06,0,0,64,64,62
FPT,06/01/2011,62.5,5.08,0 (0.00%),133570,8.35,0,0,62,63,62
FPT,07/01/2011,62,5.04,-0.50 (-0.80%),482230,29.98,0,0,62,62.5,62
FPT,10/01/2011,62.5,5.08,+0.50 (+0.81%),389750,24.46,0,0,62,63.5,62
FPT,11/01/2011,62.5,5.08,0 (0.00%),248270,15.44,0,0,62.5,63,61.5
FPT,12/01/2011,61,4.96,-1.50 (-2.40%),365320,22.48,0,0,63,63,61
FPT,13/01/2011,60.5,4.92,-0.50 (-0.82%),207110,12.61,0,0,60.5,61.5,60.5
FPT,14/01/2011,63.5,5.16,+3.00 (+4.96%),185040,11.68,0,0,62.5,63.5,62.5
FPT,17/01/2011,65,5.28,+1.50 (+2.36%),590470,39.16,0,0,66.5,66.5,65
FPT,18/01/2011,65,5.28,0 (0.00%),346590,22.63,0,0,65,66,64.5
FPT,19/01/2011,64.5,5.24,-0.50 (-0.77%),244690,15.94,0,0,66,66,64.5
FPT,20/01/2011,63.5,5.16,-1.00 (-1.55%),140760,8.98,0,0,64,64.5,63.5
FPT,21/01/2011,64,5.2,+0.50 (+0.79%),285390,18.35,0,0,65,65,64
FPT,24/01/2011,63,5.12,-1.00 (-1.56%),370470,23.53,0,0,64,64,63
FPT,25/01/2011,62.5,5.08,-0.50 (-0.79%),437760,27.65,0,0,62.5,63.5,62.5
FPT,26/01/2011,62,5.04,-0.50 (-0.80%),348000,21.59,0,0,62,62.5,61.5
FPT,27/01/2011,65,5.28,+3.00 (+4.84%),386830,24.63,0,0,61.5,65,61.5
FPT,28/01/2011,63,5.12,-2.00 (-3.08%),408070,26.27,0,0,65.5,65.5,63
FPT,08/02/2011,63.5,5.16,+0.50 (+0.79%),480160,30.73,0,0,63.5,66,63.5
FPT,09/02/2011,63,5.12,-0.50 (-0.79%),211100,13.5,0,0,65,65,63
FPT,10/02/2011,62.5,5.08,-0.50 (-0.79%),393200,24.68,0,0,63,63.5,62.5
FPT,11/02/2011,62,5.04,-0.50 (-0.80%),576950,35.82,0,0,62.5,62.5,61.5
FPT,14/02/2011,61.5,5,-0.50 (-0.81%),290810,17.9,0,0,63,63,61
FPT,15/02/2011,61.5,5,0 (0.00%),266520,16.32,0,0,61,61.5,61
FPT,16/02/2011,61,4.96,-0.50 (-0.81%),179170,10.98,0,0,61.5,62,61
FPT,17/02/2011,61,4.96,0 (0.00%),182910,11.1,0,0,61,61,60
FPT,18/02/2011,58,4.71,-3.00 (-4.92%),674860,39.87,0,0,60,61,58
FPT,21/02/2011,55.5,4.51,-2.50 (-4.31%),349210,19.47,0,0,57,57,55.5
FPT,22/02/2011,54,4.39,-1.50 (-2.70%),654500,35.12,0,0,53.5,55.5,53
FPT,23/02/2011,53.5,4.35,-0.50 (-0.93%),379950,20.57,0,0,53.5,55.5,53.5
FPT,24/02/2011,53,4.31,-0.50 (-0.93%),591360,30.7,0,0,52,53,51
FPT,25/02/2011,55.5,4.51,+2.50 (+4.72%),365920,19.84,0,0,53,55.5,52.5
FPT,28/02/2011,54,4.39,-1.50 (-2.70%),466550,25.71,0,0,55,56.5,54
FPT,01/03/2011,54.5,4.43,+0.50 (+0.93%),223800,12.05,0,0,54,54.5,53.5
FPT,02/03/2011,54,4.39,-0.50 (-0.92%),428290,22.85,0,0,54.5,54.5,52
FPT,03/03/2011,54,4.39,0 (0.00%),243550,13.13,0,0,52.5,54.5,52.5
FPT,04/03/2011,54,4.39,0 (0.00%),260440,14.09,0,0,55,55,54
FPT,07/03/2011,54,4.39,0 (0.00%),132760,7.18,0,0,54,54.5,54
FPT,08/03/2011,55,4.47,+1.00 (+1.85%),233450,12.73,0,0,54,55,54
FPT,09/03/2011,54,4.39,-1.00 (-1.82%),176060,9.51,0,0,55,55,52.5
FPT,10/03/2011,54.5,4.43,+0.50 (+0.93%),301530,16.34,0,0,53.5,54.5,53.5
FPT,11/03/2011,54,4.39,-0.50 (-0.92%),288970,15.73,0,0,55,55,54
FPT,14/03/2011,53,4.31,-1.00 (-1.85%),179190,9.5,0,0,53,54,53
FPT,15/03/2011,52.5,4.27,-0.50 (-0.94%),190180,10,0,0,52.5,53,52.5
FPT,16/03/2011,52.5,4.27,0 (0.00%),246180,12.94,0,0,53,53,52
FPT,17/03/2011,52,4.23,-0.50 (-0.95%),118750,6.19,0,0,52.5,53,52
FPT,18/03/2011,53,4.31,+1.00 (+1.92%),412110,21.51,0,0,52,53,51.5
FPT,21/03/2011,53,4.31,0 (0.00%),229180,12.15,0,0,53.5,53.5,53
FPT,22/03/2011,53,4.31,0 (0.00%),214610,11.37,0,0,53,53.5,52.5
FPT,23/03/2011,53.5,4.35,+0.50 (+0.94%),101550,5.39,0,0,53,53.5,53
FPT,24/03/2011,53,4.31,-0.50 (-0.93%),52750,2.8,0,0,53,53.5,52.5
FPT,25/03/2011,52.5,4.27,-0.50 (-0.94%),99110,5.17,0,0,52.5,52.5,52
FPT,28/03/2011,52,4.23,-0.50 (-0.95%),67550,3.51,0,0,53,53,51.5
FPT,29/03/2011,51.5,4.18,-0.50 (-0.96%),35290,1.82,0,0,52,52,51.5
FPT,30/03/2011,51,4.14,-0.50 (-0.97%),196660,10,0,0,51,51.5,50.5
FPT,31/03/2011,51,4.14,0 (0.00%),58030,2.97,0,0,51,51.5,50.5
FPT,01/04/2011,49.9,4.05,-1.10 (-2.16%),122770,6.16,0,0,51,51,49.7
FPT,04/04/2011,52,4.23,+2.10 (+4.21%),131820,6.85,0,0,52,52,52
FPT,05/04/2011,54.5,4.43,+2.50 (+4.81%),122720,6.69,0,0,54.5,54.5,54.5
FPT,06/04/2011,57,4.63,+2.50 (+4.59%),324410,18.49,0,0,57,57,57
FPT,07/04/2011,57.5,4.67,+0.50 (+0.88%),1194250,70.27,0,0,59.5,59.5,57
FPT,08/04/2011,57.5,4.67,0 (0.00%),215430,12.28,0,0,57,57.5,56.5
FPT,13/04/2011,55,4.47,-2.50 (-4.35%),184160,10.26,0,0,57.5,57.5,55
FPT,14/04/2011,53,4.31,-2.00 (-3.64%),143580,7.72,0,0,53.5,55,53
FPT,15/04/2011,53,4.31,0 (0.00%),268920,14.26,0,0,53,53.5,52.5
FPT,18/04/2011,51.5,4.18,-1.50 (-2.83%),119010,6.22,0,0,53,53,51.5
FPT,19/04/2011,51,4.14,-0.50 (-0.97%),121670,6.23,0,0,50.5,52,50.5
FPT,20/04/2011,50.5,4.1,-0.50 (-0.98%),288500,14.66,0,0,51.5,51.5,50.5
FPT,21/04/2011,50.5,4.1,0 (0.00%),125940,6.37,0,0,50.5,51,50
FPT,22/04/2011,49.9,4.05,-0.60 (-1.19%),108710,5.48,0,0,51.5,51.5,49.9
FPT,25/04/2011,52,4.23,+2.10 (+4.21%),104440,5.38,0,0,50,52,50
FPT,26/04/2011,51,4.14,-1.00 (-1.92%),142470,7.4,0,0,52,52.5,51
FPT,27/04/2011,51,4.14,0 (0.00%),283140,14.3,0,0,52,52,49.9
FPT,28/04/2011,50.5,4.1,-0.50 (-0.98%),106310,5.34,0,0,51,51,50
FPT,29/04/2011,51,4.14,+0.50 (+0.99%),198900,10.17,0,0,50.5,52,50.5
FPT,04/05/2011,51.5,4.18,+0.50 (+0.98%),116010,5.96,0,0,50.5,52,50.5
FPT,05/05/2011,51.5,4.23,+0.50 (+0.98%),99170,5.09,0,0,51.5,51.5,51
FPT,06/05/2011,52,4.27,+0.50 (+0.97%),173370,9.04,0,0,51.5,53,51.5
FPT,09/05/2011,53,4.35,+1.00 (+1.92%),169860,8.92,0,0,53,53,52
